uri	sentence	label
20000278_2_S00546730	 백화점의 온라인 쇼핑몰에 대한 그룹 차원의 막대한 투자를 통해 빠르고 저렴한 배송으로 의 강점인 온라인 쇼핑몰부터 대응해 나가겠습니다.	0
20000278_1_S00232901	인턴실습을 통해 배운 고객과 품질의 중요성교내에서 실시한 서비스 에어컨 전문상담 산학인턴을 수행한 경험이 있습니다.	0
20000278_1_S00522164	정직한 리뷰로 채워나가고 있는 블로그 오늘은 먹는게 좋겠다 를 운영하며 sns를 통해 다양한 사람들과 정보를 공유하고 소통하는데 즐거움을 느낍니다.	0
20000278_2_S00307193	it 분야 진출을 꿈꾸던 저는 텔레콤에서 인공지능 플랫폼 운영 업무를 수행했습니다.	0
20000278_1_S00096076	업무를 하며 제가 가장 좋아하는 가장 잘할 수 있는 일이 홍보 직무라는 생각이 들었고 제 역량을 에서 보여드리고 싶습니다.	1
20000278_1_S00155998	이런 신뢰를 바탕으로 전자 케냐법인 근무 당시 18년에 하반기에는 약 월평균 us 250k의 매출액이 발생하는 cav제품을 담당하다가 19년 상반기에는 약 월평균 us 3.6m의 매출액이 발생하는 주로 과장급 이상인 담당하는 ltv제품을 담당할 수 있었습니다.	0
20000278_1_S00519358	재료기기 및 실습 수업에서 배웠던 vesta 프로그램을 이용하여 가장 비슷한 sc 구조를 가진 d를 기반으로 기초 구조를 설정하고 la 첨가에 따른 변화를 교수님에게 물어 가상의 d 구조를 설계했습니다.	0
20000278_1_S00555825	이를 바탕으로 케미칼의 환경 기술을 세계적으로 본받는 기술로 만들기 위해 노력하겠습니다	0
20000278_2_S00523332	이를 바탕으로 더존 i cube의 erp 프로그램을 사용하여 자전거 성인용 아동용 모델에 대해 원자재 구매 발주 및 해외 판매 업무 프로세스를 경험했습니다.	0
20000278_1_S00550327	군 전역 후 기술교육원 교육 이수를 통해 전기 계장 분야가 활용되는 자동화 설비를 접했고 전기공학도로서 기본이라고 할 수 있는 전기기사와 전기공사기사 자격증을 취득했습니다.	0
20000278_1_S00548817	또한 및 경쟁사 매장을 전수 조사하여 지역별 시장 현황을 분석하였습니다.	0
20000278_1_S00154627	 과 글로벌 마지막 목표는 바로 의 세계의 위상을 더욱 드높이고 싶습니다.	1
20000278_1_S00023168	먼저 현재 에서 수행하고 있는 연구 분야중 기능성 수지개발 부분입니다.	1
20000278_1_S00148912	이를 토대로 부서는 중국 업체와 계약을 체결했고 그 과정에서 시장과 고객을 이해하여 그에 걸맞은 새로운 가치를 제공하고 싶다는 목표를 갖게 되었습니다. 는 제과업계의 새로운 변화를 이끌고 있습니다.	1
20000278_1_S00007771	 한양대학교 동아리 활동 2014년 대학교 스노우보드 동아리 mute에서 1년 간 부회장 역할을 수행하였습니다.	0
20000278_1_S00073834	또한 사원들을 존중하며 항상 배우는 자세로 발전해나갈 것을 확신하겠습니다.	1
20000278_1_S00149984	이러한 혁신적인 고객 중심 서비스는 를 온라인 유통시장의 중심을 향해 성장하고 있습니다. 에 입사하는 것이 저의 오랜 꿈의 완성이자 새로운 시작임을 새기고 인재 중심의 에서 중심 인재가 되겠습니다.	1
20000278_2_S00500961	저는 m 서포터즈 활동 당시 k팝 콘텐츠 마케팅을 위한 블로그를 운영했습니다.	0
20000278_1_S00134118	 변화를 멈추지 않는 기업 고등학생 때 학교 매점에는 오리온의 촉촉한 초코칩 과 의 칙촉 이 있었습니다.	1
20000278_1_S00078139	 는 신선하고 안전한 상품으로 삶의 질 향상에 기여한다 라는 사명을 가지고 다양한 먹거리를 만의 선진화된 유통시스템과 관리시스템을 거쳐 고객에게 제공하는 품질관리에서 차별화된 기업입니다.	1
20000278_1_S00042776	제가 의 일원으로서 생산지원 업무를 수행하게 된다면 제가 배운 이 기술을 직접 현장에 적용함으로써 최상의 정비작업이 수행되도록 지원하는 것을 기본으로 할 것입니다.	1
20000278_1_S00123026	 은 새로움보다는 꾸준함을 통한 체질화로 꾸준한 안전관리를 통해 체질화를 시켜 안전문화로 자리 잡고 있습니다.	1
20000278_1_S00474299	1년의 현대차 기자단 활동 동안 4번의 메인 노출과 10만의 조회수를 달성했습니다.	0
20000278_1_S00555364	특히 승무원으로 근무하며 서비스인으로서 갖춰야 할 커뮤니케이션 역량을 발전시킬 수 있었습니다.	0
20000278_1_S00059278	 물류산업과 의 경쟁력 물류산업의 규모는 커져가고 있으며 그 가치는 더욱 중요해지고 있습니다.	1
20000278_2_S00140608	한국전력공사와 에서 인턴 경험은 사회생활의 첫걸음으로 짧은 기간이지만 조직적응력을 키울 수 있었습니다.	0
20000278_1_S00034632	하고 싶은 것은 해야 한다 대학시절 우연히 물류업에 관심이 생긴 저는 물류기업에 입사하고 싶다는 막연한 생각을 하게 되었고 물류관리사 자격증을 취득한 뒤 취업 준비 끝에 에 입사하게 되었습니다.	0
20000278_1_S00009415	 는 소비자에게 상품을 빠르게 배달할 수 있는 큰 유통망과 온라인채널을 통해 소비자가 편리하게 구매할 수 있는 환경을 갖추어 이커머스 업체에 대응하고 있습니다.	1
20000278_1_S00083293	다양한 it분야 중에서도 네트워크 부문에서 더욱 심도 있게 배우고 성장하여 it 서비스의 전문가로서 아직 이어주지 못한 지구의 점들을 이어주고자 네트워크분야에 지원하게 되었습니다.	1
20000278_1_S00098613	이러한 점을 통해 의 유통 멀티채널로서 시너지 효과를 강화하고자 에 지원하게 되었습니다.	1
20000278_1_S00552012	 호주법인의 재무팀에서 인턴을 했던 경험입니다.	0
20000278_1_S00533357	서버 플랫폼 사용자간을 연결하기 위해 톡플랫폼과 aws서버를 활용했습니다.	0
20000278_1_S00062899	이러한 의 일원이 되어 자부심을 느끼고 전 세계 1위 면세점으로의 도약에 기여하겠습니다.	1
20000278_1_S00131840	그리고 분석력과 발표능력을 더욱 발전시켜 내부 의사결정을 돕고 이 세계 최고로 나아감에 있어 발판이 되는 프로젝트를 추진하겠습니다.	1
20000278_1_S00120118	특히 은 2004년 업계 최초 한류스타 마케팅을 시작으로 관광객들이 한류 콘텐츠를 경험할 수 있는 엔터투어먼트마케팅을 새롭게 제시해 한류가 전 세계적으로 주목 받는 데 중요한 역할을 해왔습니다.	1
20000278_1_S00501530	4학년 재학 중 에 근무하시는 학부 선배님의 정유 산업과 석유화학 산업의 융합 이라는 연제의 강의를 들은 경험이 있습니다.	0
20000278_1_S00042912	 의 브랜드디자이너로서 차별화된 가치를 만들며 고객의 가장 가까운 곳에서 상품을 선물로 전하고 싶습니다. 브랜드의 정성을 전하는 남다른 택배박스d화장품 브랜드의 남다른 택배박스 디자인을 통해 고객의 배송 경험을 바꾸었습니다.	1
20000278_1_S00147505	위와 같은 경험들이 에서 구성원들을 돕는 데 도움이 될 것으로 자신하며 내부 구성원뿐만 아니라 외부 고객 만족에도 도움이 될 것으로 자신합니다.	1
20000278_1_S00040849	 몰입경험을 제공할 개발자 의 리테일이라는 분야에서 it 전문가가 되는 것이 목표입니다.이러한 목표를 위해 단기적으로는 에서 사용하는 언어 개발 도구 등을 숙련되고자 할 것입니다.	1
20000278_1_S00541384	 사용자를 넘은 소비자 관점의 기획 졸업 후 패션에 입사해 lfmall 앱 개편에 참여하고 브랜드를 위한 디자인을 경험했습니다.	0
20000278_1_S00026912	그러던 중 좋은 기회에 trading팀 인턴으로 근무하게 되었고 직무역량을 쌓음과 동시에 우수 인턴으로 선정되는 것을 목표로 했습니다.	0
20000278_2_S00544196	저는 한 번의 실수 없이 상사와 함께 선두주자가 되는 미래를 함께 만들겠으며 식품 안전 화에 일원이 되겠습니다.	0
20000278_1_S00026912	이후 직무 이해도와 더불어 회사 내 전반적인 사업에 대한 insight를 길러 영업 부분의 핵심 인력으로 성장하는 것이 목표입니다.	1
20000278_1_S00069014	 md 직무를 알아보기 위해 ec 상품담당 md 계약직에 지원하여 10대1의 경쟁률을 뚫고 선발되었습니다.	1
20000278_1_S00533590	현재 케미칼은 에틸렌 수요가 줄어든 상황에서도 미국과 협력하여 ecc 공장을 증설해가고 와의 협력을 통해 기존 사업을 확장하며 최근 첨단소재와의 합병을 통해 화학 산업에서의 경쟁력 또한 갖춰가고 있습니다.	0
20000278_1_S00077780	앞으로도 다양한 아르바이트 경험을 통해 길러온 독립적이고 주도적인 자세를 에서도 발휘하겠습니다.	1
20000278_1_S00134350	그리고 더 나아가 이 고객의 모든 일상에 함께하도록 기여하겠습니다.	1
20000278_1_S00007797	그리고 10년 후에는 전문성을 갖춰 누구에게나 인정받는 사람이 되어 에 도움이 될 만한 인재를 만들 것이며 나아가 저의 재능을 돈이 없어 못 배우고 못 먹는 어린 친구들에게 베푸는 삶을 살고 싶습니다.	1
20000278_1_S00499451	실무를 배우고 싶은 열정 하나로 인터내셔날 중국사업부의 문을 두드렸습니다.	0
20000278_2_S00126321	 온라인 판매와 마케팅을 동시에 경험하다 마스크팩 사업 부진 후 온라인 판매 채널에 대한 이해의 필요성을 느끼고 스토어팜 판매에 도전하였습니다.	0
20000278_1_S00155864	그리고 이 합병은 포트폴리오를 강화하고 연구개발의 효율성을 높일 수 있다는 점에서 의 경쟁력을 더욱 향상시킬 것으로 예상됩니다.	1
20000278_2_S00546730	전략실에서 근무하면서 미혼모 가정에 대한 지원이나 노인간병지원처럼 복지의 사각지대에 있는 계층에 대하여 기업 차원의 지원사업을 추진할 것입니다.쿠팡에 대한 대처쿠팡에 대한 대처현재 유통업계의 가장 큰 경쟁업체는 입니다.	0
20000278_1_S00544371	이런 태도는 가능성이 있는 아이디어를 놓치는 경우들을 만든다고 생각합니다.이후 kt 삼성 디스플레이 t와 프로젝트를 진행하면서 기획 경험을 쌓으면서 장점은 살리고 단점은 극복하고자 노력했습니다.	0
20000278_1_S00144585	하지만 수동적인 삶보다는 능동적인 삶이 더 저에게는 도전적인 삶이기 때문에 에서는 좀 더 회사의 방향과 맞는 방향으로 저만의 목소리를 내겠습니다.	1
20000278_1_S00548294	 최고의 무대 최고의 사람 4학년1학기를 대신하여 기업에서 근무하며 직무경험을 쌓을 수 있는 ipp 장기현장 실습을 굿스프링스라는 펌프회사에서 8개월간 실시하였습니다.	0
20000278_1_S00522193	프로젝트 주제는 전자의 스마트폰 다운로드 테마 디자인이었습니다.	0
20000278_1_S00158948	이에 새로운 유통 형태 및 고객의 판매 특성에 따라 고객 중심의 물류서비스 다양화를 추구하는 에 주목하였습니다.	1
20000278_1_S00533312	그중에서도 영업관리 직군을 지원하게 된 것은 더 많은 기업과 소비자들에게 케미칼이 생산한 우수한 원료를 홍보하고 판매망을 넓혀 저와 토탈이 동반 성장하기 위함입니다.	0
20000278_1_S00033461	 쓰임의 성장 제게 은 쓰임을 확장 시킬 수 있는 공간입니다.	1
20000278_2_S00124020	 현장 출신 빅데이터 분석 기반 마케팅 전문 대학 시절 의류 편집샵에서 매니저를 하고 후에는 마케팅팀 구찌 마케팅팀에서 약 2년 간 근무하며 꾸준히 리테일 분야의 데이터를 만져왔습니다.	0
20000278_1_S00011938	 환경을 생각하는 기업 은 녹색경영을 통해 사회에 대한 기업의 환경적 책임의 실천에 앞장서고 있습니다.	1
20000278_1_S00055632	마지막으로 수석직급 단계에선 급변하는 사업환경에 대응하기 위한 성장전략 수립에 일조하여 이 vision 2030의 달성을 넘어 향후에도 지속가능한 성장을 이루기 위한 바탕을 마련하고 목표를 설정하는데 기여할 것입니다.	1
20000278_1_S00258069	저는 쉽게 접근할 수 있는 상품 판매를 시도했고 그 중 노점판매를 도전했습니다.삼 주가 넘게 지나도록 아이템을 선정하지 못하던 찰나에 우연히 타임특가를 하는 과 위메프를 보면서 저는 순간 떠올랐습니다.	0
20000278_1_S00124290	어린이날 토이저러스에서 근무했을 당시 어린아이 부모님은 제품의 가성비와 안전성을 중시한다는 점을 알 수 있었습니다.	1
20000278_1_S00149610	모든 과정의 끝에서 이번엔 에서 동료들과 함께 과감한 목표와 끈질긴 노력으로 의 새로운 길을 열어나가는 기획자로 활약하고 싶습니다.	1
